Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-699140595,Completed-Closed,Sam,2012-03-22 22:32:23.000,Variant 2,2,Org line C,Sweden,se,G138 2nd,E_10,Completed,Medium,PROD276,Closed
1-699140847,Accepted-In Progress,Sam,2012-03-19 22:56:39.000,Variant 1,1,Org line C,Sweden,se,G138 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-699140847,Completed-Closed,Sam,2012-03-19 23:03:56.000,Variant 1,1,Org line C,Sweden,se,G138 2nd,E_10,Completed,Medium,PROD802,Closed
1-699345697,Accepted-In Progress,Matias,2012-03-20 02:14:57.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Accepted,Medium,PROD527,In Progress
1-699345697,Completed-Closed,Matias,2012-03-22 20:56:33.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Completed,Medium,PROD527,Closed
1-699370863,Accepted-In Progress,Adriano,2012-03-20 05:09:17.000,Variant 1,1,Org line C,Brazil,in,G93 2nd,E_4,Accepted,Low,PROD279,In Progress
1-699370863,Completed-Closed,Adriano,2012-03-29 02:56:13.000,Variant 1,1,Org line C,Brazil,in,G93 2nd,E_4,Completed,Low,PROD279,Closed
1-699397256,Queued-Awaiting Assignment,Christofer,2012-03-20 04:04:16.000,Variant 5,5,Org line A2,Sweden,se,M19 2nd,A2_1,Queued,High,PROD700,Awaiting Assignment
1-699397256,Accepted-In Progress,Christofer,2012-05-03 23:43:37.000,Variant 5,5,Org line A2,Sweden,se,M19 2nd,A2_1,Accepted,High,PROD700,In Progress
1-699397256,Completed-Closed,Christofer,2012-05-04 00:27:34.000,Variant 5,5,Org line A2,Sweden,se,M19 2nd,A2_1,Completed,High,PROD700,Closed
1-699737259,Accepted-In Progress,Nicky,2012-03-20 22:32:25.000,Variant 1,1,Org line C,Sweden,se,G140 2nd,E_10,Accepted,Medium,PROD664,In Progress
1-699737259,Completed-Closed,Nicky,2012-05-23 22:17:27.000,Variant 1,1,Org line C,Sweden,se,G140 2nd,E_10,Completed,Medium,PROD664,Closed
1-700362905,Accepted-In Progress,Mikael,2012-03-21 20:36:24.000,Variant 1,1,Org line C,Sweden,se,G278 3rd,C_6,Accepted,Major,PROD802,In Progress
1-700362905,Completed-Closed,Mikael,2012-03-24 02:51:13.000,Variant 1,1,Org line C,Sweden,se,G278 3rd,C_6,Completed,Major,PROD802,Closed
1-700896142,Accepted-In Progress,Marlene,2012-03-22 18:54:45.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Accepted,Medium,PROD78,In Progress
1-700896142,Completed-Closed,Marlene,2012-04-26 17:30:17.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Completed,Medium,PROD78,Closed
1-701042928,Accepted-In Progress,Ulf,2012-03-22 22:08:52.000,Variant 1,1,Org line C,Sweden,se,G101 2nd,V3_3,Accepted,Major,PROD221,In Progress
1-701042928,Completed-Closed,Ulf,2012-04-15 21:28:11.000,Variant 1,1,Org line C,Sweden,se,G101 2nd,V3_3,Completed,Major,PROD221,Closed
1-701525462,Accepted-In Progress,Komaraiah,2012-03-23 19:43:26.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD219,In Progress
1-701525462,Completed-Closed,Komaraiah,2012-03-23 19:46:35.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Major,PROD219,Closed
1-701555158,Accepted-In Progress,Ewa,2012-03-23 20:24:47.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-701555158,Completed-Closed,Ewa,2012-03-23 20:25:52.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-701702621,Accepted-Wait,Claes,2012-03-24 00:36:57.000,Variant 6,6,Org line C,Sweden,se,N12 2nd,E_9,Accepted,Low,PROD479,Wait
1-701702621,Completed-Closed,Claes,2012-03-26 20:02:52.000,Variant 6,6,Org line C,Sweden,se,N12 2nd,E_9,Completed,Low,PROD479,Closed
1-701990311,Accepted-In Progress,Ewa,2012-03-24 22:13:13.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-701990311,Completed-Closed,Ewa,2012-03-24 22:14:09.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-702103380,Accepted-In Progress,Jon,2012-03-26 13:09:33.000,Variant 3,3,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Low,PROD715,In Progress
1-702103380,Accepted-In Progress,Jon,2012-03-26 13:15:45.000,Variant 3,3,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Low,PROD715,In Progress
1-702103380,Completed-Closed,Jon,2012-03-26 13:15:53.000,Variant 3,3,Org line C,Sweden,be,G213 2nd,E_1,Completed,Low,PROD715,Closed
1-702103398,Accepted-In Progress,Jon,2012-03-26 13:13:36.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Major,PROD715,In Progress
1-702103398,Completed-Closed,Jon,2012-03-26 13:17:18.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Completed,Major,PROD715,Closed
1-702304430,Accepted-In Progress,Christer,2012-03-26 18:27:30.000,Variant 1,1,Org line C,Sweden,se,G268 3rd,C_6,Accepted,High,PROD802,In Progress
1-702304430,Completed-Closed,Christer,2012-05-10 00:04:19.000,Variant 1,1,Org line C,Sweden,se,G268 3rd,C_6,Completed,High,PROD802,Closed
1-702304580,Accepted-In Progress,Santosh,2012-03-26 20:33:07.000,Variant 1,1,Org line C,INDIA,in,G186 2nd,E_8,Accepted,Major,PROD474,In Progress
1-702304580,Completed-Closed,Santosh,2012-05-09 21:24:38.000,Variant 1,1,Org line C,INDIA,in,G186 2nd,E_8,Completed,Major,PROD474,Closed
1-702378632,Accepted-In Progress,Santosh,2012-03-26 20:36:58.000,Variant 1,1,Org line C,INDIA,in,G181 2nd,E_8,Accepted,Major,PROD474,In Progress
1-702378632,Completed-Closed,Santosh,2012-05-09 21:23:42.000,Variant 1,1,Org line C,INDIA,in,G181 2nd,E_8,Completed,Major,PROD474,Closed
1-702514881,Accepted-In Progress,Stefan,2012-03-27 00:15:05.000,Variant 3,3,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD368,In Progress
1-702514881,Accepted-In Progress,Stefan,2012-03-27 23:04:49.000,Variant 3,3,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD368,In Progress
1-702514881,Completed-Closed,Stefan,2012-03-27 23:06:17.000,Variant 3,3,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Low,PROD368,Closed
1-702656292,Accepted-In Progress,Hans,2012-03-27 02:52:17.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Accepted,Major,PROD597,In Progress
1-702656292,Completed-Closed,Hans,2012-03-28 00:09:06.000,Variant 1,1,Org line C,Sweden,se,G120 3rd,C_5,Completed,Major,PROD597,Closed
1-703016242,Accepted-In Progress,Claes,2012-03-27 16:48:48.000,Variant 2,2,Org line C,Sweden,se,N12 2nd,E_9,Accepted,Low,PROD277,In Progress
1-703016242,Accepted-Wait,Claes,2012-03-27 16:54:17.000,Variant 2,2,Org line C,Sweden,se,N12 2nd,E_9,Accepted,Low,PROD277,Wait
1-703016242,Completed-Closed,Claes,2012-04-17 17:56:36.000,Variant 2,2,Org line C,Sweden,se,N12 2nd,E_9,Completed,Low,PROD277,Closed
1-703242211,Queued-Awaiting Assignment,Akanksha,2012-03-28 04:20:15.000,Variant 5,5,Org line A2,Sweden,fr,G40,A2_2,Queued,Medium,PROD424,Awaiting Assignment
1-703242211,Accepted-In Progress,Jerome,2012-03-29 20:47:30.000,Variant 5,5,Org line V4,France,fr,V5 2nd,,Accepted,Medium,PROD424,In Progress
1-703242211,Completed-Closed,Jerome,2012-03-29 20:48:50.000,Variant 5,5,Org line V4,France,fr,V5 2nd,,Completed,Medium,PROD424,Closed
1-703383433,Accepted-In Progress,Britt,2012-03-28 00:33:01.000,Variant 3,3,Org line A2,Sweden,se,J2 2nd,A2_1,Accepted,Medium,PROD350,In Progress
1-703383433,Accepted-In Progress,Britt,2012-05-11 05:33:08.000,Variant 3,3,Org line A2,Sweden,se,J2 2nd,A2_1,Accepted,Medium,PROD350,In Progress
1-703383433,Completed-Closed,Britt,2012-05-11 05:34:17.000,Variant 3,3,Org line A2,Sweden,se,J2 2nd,A2_1,Completed,Medium,PROD350,Closed
1-703445951,Accepted-In Progress,Hannele,2012-03-28 01:01:37.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Low,PROD750,In Progress
1-703445951,Accepted-Wait,Hannele,2012-03-30 22:01:38.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Accepted,Low,PROD750,Wait
1-703445951,Completed-Closed,Hannele,2012-04-17 18:22:33.000,Variant 2,2,Org line A2,Sweden,se,G349 3rd,A2_3,Completed,Low,PROD750,Closed
1-703856779,Accepted-In Progress,Ikutoshi,2012-03-28 17:20:37.000,Variant 7,7,Org line C,Japan,jp,S28 2nd,,Accepted,Major,PROD348,In Progress
1-703856779,Accepted-In Progress,Ikutoshi,2012-04-28 15:46:46.000,Variant 7,7,Org line C,Japan,jp,S28 2nd,,Accepted,Major,PROD348,In Progress
1-703856779,Accepted-Wait,Ikutoshi,2012-04-28 15:52:24.000,Variant 7,7,Org line C,Japan,jp,S28 2nd,,Accepted,Major,PROD348,Wait
1-703856779,Completed-Closed,Ikutoshi,2012-05-07 17:46:18.000,Variant 7,7,Org line C,Japan,jp,S28 2nd,,Completed,Major,PROD348,Closed
1-704226142,Accepted-In Progress,Tomas,2012-03-29 01:24:20.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Accepted,Low,PROD688,In Progress
1-704226142,Completed-Closed,Tomas,2012-04-09 04:06:26.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Completed,Low,PROD688,Closed
1-704229584,Accepted-In Progress,Jörgen,2012-03-29 01:36:47.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Accepted,Medium,PROD745,In Progress
1-704229584,Completed-Closed,Jörgen,2012-05-09 16:26:41.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Completed,Medium,PROD745,Closed
1-704229602,Queued-Awaiting Assignment,Alain,2012-03-29 01:46:05.000,Variant 5,5,Org line C,Belgium,se,G213 2nd,E_1,Queued,High,PROD715,Awaiting Assignment
1-704229602,Accepted-In Progress,Alain,2012-03-29 23:03:58.000,Variant 5,5,Org line C,Belgium,se,G71 2nd,E_3,Accepted,High,PROD715,In Progress
1-704229602,Completed-Closed,Alain,2012-03-29 23:04:45.000,Variant 5,5,Org line C,Belgium,se,G71 2nd,E_3,Completed,High,PROD715,Closed
1-704725301,Accepted-In Progress,Sandrine,2012-03-29 18:56:12.000,Variant 1,1,Org line V5,France,fr,V28,,Accepted,Low,PROD207,In Progress
1-704725301,Completed-Closed,Sandrine,2012-03-29 19:09:26.000,Variant 1,1,Org line V5,France,fr,V28,,Completed,Low,PROD207,Closed
1-705821921,Accepted-In Progress,Marlene,2012-03-30 20:18:22.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Accepted,Low,PROD32,In Progress
1-705821921,Completed-Closed,Marlene,2012-03-30 20:19:09.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Completed,Low,PROD32,Closed
1-705847575,Accepted-In Progress,Pascal,2012-03-30 23:00:47.000,Variant 1,1,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Low,PROD802,In Progress
1-705847575,Completed-Closed,Pascal,2012-03-30 23:07:12.000,Variant 1,1,Org line C,Sweden,se,G273 3rd,C_6,Completed,Low,PROD802,Closed
1-706083257,Accepted-In Progress,Lukasz,2012-03-31 01:37:24.000,Variant 1,1,Org line A2,POLAND,pl,G132,A2_2,Accepted,Medium,PROD653,In Progress
1-706083257,Completed-Closed,Lukasz,2012-05-29 21:38:24.000,Variant 1,1,Org line A2,POLAND,pl,G132,A2_2,Completed,Medium,PROD653,Closed
1-706226212,Accepted-In Progress,Jason,2012-03-31 18:30:45.000,Variant 2,2,Org line A2,China,se,J2 2nd,A2_1,Accepted,Medium,PROD350,In Progress
1-706226212,Accepted-Wait,Jason,2012-04-26 12:24:31.000,Variant 2,2,Org line A2,China,se,J2 2nd,A2_1,Accepted,Medium,PROD350,Wait
1-706226212,Completed-Closed,Jason,2012-05-09 22:59:51.000,Variant 2,2,Org line A2,China,se,J2 2nd,A2_1,Completed,Medium,PROD350,Closed
1-706866666,Accepted-In Progress,Ann-Charlotte,2012-04-02 19:11:55.000,Variant 1,1,Org line A2,Sweden,se,S35 2nd,A2_3,Accepted,Low,PROD551,In Progress
1-706866666,Completed-Closed,Ann-Charlotte,2012-04-11 17:56:26.000,Variant 1,1,Org line A2,Sweden,se,S35 2nd,A2_3,Completed,Low,PROD551,Closed
1-706915611,Accepted-In Progress,Sebastien,2012-04-02 18:12:20.000,Variant 1,1,Org line C,France,fr,V52,E_6,Accepted,Medium,PROD698,In Progress
1-706915611,Completed-Closed,Sebastien,2012-05-14 17:36:59.000,Variant 1,1,Org line C,France,fr,V52,E_6,Completed,Medium,PROD698,Closed
1-706949124,Accepted-In Progress,Hari,2012-04-02 17:53:23.000,Variant 1,1,Org line C,INDIA,in,G93 2nd,E_4,Accepted,Low,PROD325,In Progress
1-706949124,Completed-Closed,Hari,2012-05-22 00:14:28.000,Variant 1,1,Org line C,INDIA,in,G93 2nd,E_4,Completed,Low,PROD325,Closed
1-706959641,Accepted-In Progress,Tomasz,2012-04-02 18:37:49.000,Variant 3,3,Org line A2,POLAND,pl,W9 2nd,A2_1,Accepted,Medium,PROD756,In Progress
1-706959641,Accepted-In Progress,Tomasz,2012-05-24 02:07:42.000,Variant 3,3,Org line A2,POLAND,pl,W9 2nd,A2_1,Accepted,Medium,PROD756,In Progress
1-706959641,Completed-Closed,Tomasz,2012-05-24 02:08:37.000,Variant 3,3,Org line A2,POLAND,pl,W9 2nd,A2_1,Completed,Medium,PROD756,Closed
1-706963013,Accepted-In Progress,Hilde,2012-04-02 19:55:21.000,Variant 3,3,Org line C,Belgium,se,G57 2nd,E_2,Accepted,Low,PROD330,In Progress
1-706963013,Accepted-In Progress,Hilde,2012-04-02 21:57:42.000,Variant 3,3,Org line C,Belgium,se,G57 2nd,E_2,Accepted,Low,PROD330,In Progress
1-706963013,Completed-Closed,Hilde,2012-04-03 02:04:42.000,Variant 3,3,Org line C,Belgium,se,G57 2nd,E_2,Completed,Low,PROD330,Closed
1-706982877,Accepted-In Progress,Ewa,2012-04-02 22:06:58.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD97,In Progress
1-706982877,Completed-Closed,Ewa,2012-04-16 21:01:18.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD97,Closed
1-706988783,Accepted-In Progress,Håkan,2012-04-02 22:37:28.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,High,PROD397,In Progress
1-706988783,Completed-Closed,Håkan,2012-05-09 21:21:26.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,High,PROD397,Closed
1-707025161,Accepted-In Progress,Marijn,2012-04-02 19:20:09.000,Variant 3,3,Org line A2,Belgium,be,G7 3rd,A2_4,Accepted,Medium,PROD765,In Progress
1-707025161,Accepted-In Progress,Marijn,2012-04-06 22:40:37.000,Variant 3,3,Org line A2,Belgium,be,G7 3rd,A2_4,Accepted,Medium,PROD765,In Progress
1-707025161,Completed-Closed,Marijn,2012-04-06 22:41:52.000,Variant 3,3,Org line A2,Belgium,be,G7 3rd,A2_4,Completed,Medium,PROD765,Closed
1-707053152,Accepted-In Progress,Lisbeth,2012-04-02 22:37:23.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Accepted,Medium,PROD320,In Progress
1-707053152,Completed-Closed,Lisbeth,2012-05-07 16:48:00.000,Variant 1,1,Org line A2,Sweden,se,A10,A2_5,Completed,Medium,PROD320,Closed
1-707293328,Accepted-In Progress,Patrik,2012-04-03 07:04:44.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Accepted,Major,PROD745,In Progress
1-707293328,Completed-Closed,Patrik,2012-05-02 22:53:07.000,Variant 1,1,Org line C,Sweden,be,G55 2nd,E_1,Completed,Major,PROD745,Closed
1-707623601,Accepted-In Progress,Mohsin,2012-04-03 17:40:52.000,Variant 2,2,Org line C,INDIA,in,G75,E_5,Accepted,Medium,PROD327,In Progress
1-707623601,Accepted-Wait,Mohsin,2012-04-03 18:31:40.000,Variant 2,2,Org line C,INDIA,in,G75,E_5,Accepted,Medium,PROD327,Wait
1-707623601,Completed-Closed,Mohsin,2012-04-03 19:47:36.000,Variant 2,2,Org line C,INDIA,in,G75,E_5,Completed,Medium,PROD327,Closed
1-707693471,Accepted-In Progress,Aneesh V,2012-04-03 19:44:09.000,Variant 1,1,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress
1-707693471,Completed-Closed,Aneesh V,2012-04-10 04:58:59.000,Variant 1,1,Org line B,INDIA,in,G230 2nd,E_10,Completed,Medium,PROD424,Closed
1-707704098,Accepted-In Progress,Rickard,2012-04-03 19:54:46.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Low,PROD374,In Progress
1-707704098,Completed-Closed,Rickard,2012-05-04 21:16:53.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Low,PROD374,Closed
1-707708844,Accepted-In Progress,Ala,2012-04-03 20:55:45.000,Variant 1,1,Org line A2,Sweden,se,M21 3rd,A2_3,Accepted,Low,PROD729,In Progress
1-707708844,Completed-Closed,Ala,2012-05-09 20:33:49.000,Variant 1,1,Org line A2,Sweden,se,M21 3rd,A2_3,Completed,Low,PROD729,Closed
1-707778891,Accepted-In Progress,Mattias,2012-04-03 22:29:14.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Accepted,Medium,PROD201,In Progress
1-707778891,Completed-Closed,Mattias,2012-04-12 21:03:01.000,Variant 1,1,Org line G4,Sweden,se,S28 2nd,,Completed,Medium,PROD201,Closed
1-708581207,Accepted-In Progress,Danny,2012-04-04 17:49:31.000,Variant 1,1,Org line V7n,Netherlands,nl,V37 2nd,,Accepted,High,PROD542,In Progress
1-708581207,Completed-Closed,Danny,2012-04-06 17:33:36.000,Variant 1,1,Org line V7n,Netherlands,nl,V37 2nd,,Completed,High,PROD542,Closed
1-708582598,Accepted-In Progress,Ewa,2012-04-04 19:07:27.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD96,In Progress
1-708582598,Completed-Closed,Ewa,2012-04-04 19:08:40.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD96,Closed
1-708716045,Accepted-In Progress,Rickard,2012-04-04 20:32:46.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD374,In Progress
1-708716045,Completed-Closed,Rickard,2012-04-18 16:38:02.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD374,Closed
1-708833963,Accepted-In Progress,Ewa,2012-04-04 22:35:21.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-708833963,Completed-Closed,Ewa,2012-04-05 00:03:41.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-709437431,Accepted-In Progress,Tomas,2012-04-05 16:55:57.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Accepted,Low,PROD688,In Progress
1-709437431,Completed-Closed,Tomas,2012-04-09 04:03:23.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Completed,Low,PROD688,Closed
1-709461909,Accepted-In Progress,Thomas,2012-04-05 16:34:46.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD348,In Progress
1-709461909,Completed-Closed,Thomas,2012-05-24 18:47:19.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Major,PROD348,Closed
1-709479221,Accepted-In Progress,Chew Khong,2012-04-05 17:54:58.000,Variant 1,1,Org line C,MALAYSIA,in,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress
1-709479221,Completed-Closed,Chew Khong,2012-04-05 19:54:21.000,Variant 1,1,Org line C,MALAYSIA,in,G119 2nd,E_8,Completed,Medium,PROD597,Closed
1-709802751,Queued-Awaiting Assignment,Hari,2012-04-06 04:05:18.000,Variant 5,5,Org line C,INDIA,in,G93 2nd,E_4,Queued,High,PROD754,Awaiting Assignment
1-709802751,Accepted-In Progress,Donald,2012-04-10 01:28:40.000,Variant 5,5,Org line C,USA,in,G93 2nd,E_4,Accepted,High,PROD754,In Progress
1-709802751,Completed-Closed,Donald,2012-04-10 01:29:29.000,Variant 5,5,Org line C,USA,in,G93 2nd,E_4,Completed,High,PROD754,Closed
1-710065204,Accepted-In Progress,Allan,2012-04-06 15:09:22.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Major,PROD715,In Progress
1-710065204,Completed-Closed,Allan,2012-04-06 15:12:16.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Completed,Major,PROD715,Closed
1-710109531,Accepted-In Progress,Anna,2012-04-06 19:41:21.000,Variant 1,1,Org line A2,POLAND,fr,T13 2nd,A2_2,Accepted,Medium,PROD200,In Progress
1-710109531,Completed-Closed,Anna,2012-04-06 21:56:37.000,Variant 1,1,Org line A2,POLAND,fr,T13 2nd,A2_2,Completed,Medium,PROD200,Closed
1-710269195,Accepted-In Progress,Ewa,2012-04-07 08:54:46.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-710269195,Completed-Closed,Ewa,2012-04-07 09:08:14.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-712814266,Accepted-In Progress,Ewa,2012-04-09 05:55:23.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-712814266,Completed-Closed,Ewa,2012-04-09 05:56:15.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-712972277,Accepted-In Progress,Donald,2012-04-10 01:48:44.000,Variant 1,1,Org line C,USA,in,G93 2nd,E_4,Accepted,Major,PROD251,In Progress
1-712972277,Completed-Closed,Donald,2012-04-10 01:52:22.000,Variant 1,1,Org line C,USA,in,G93 2nd,E_4,Completed,Major,PROD251,Closed
1-713106267,Accepted-In Progress,Thiago,2012-04-10 09:33:09.000,Variant 3,3,Org line B,Brazil,br,S4 2nd,E_6,Accepted,Major,PROD436,In Progress
1-713106267,Accepted-In Progress,Thiago,2012-05-16 07:03:02.000,Variant 3,3,Org line B,Brazil,br,S4 2nd,E_6,Accepted,Major,PROD436,In Progress
1-713106267,Completed-Closed,Thiago,2012-05-16 07:16:34.000,Variant 3,3,Org line B,Brazil,br,S4 2nd,E_6,Completed,Major,PROD436,Closed
1-715479377,Accepted-In Progress,Ewa,2012-04-10 18:00:09.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-715479377,Completed-Closed,Ewa,2012-04-10 18:01:00.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-715674227,Accepted-In Progress,Dieter,2012-04-10 22:02:50.000,Variant 1,1,Org line C,Belgium,be,G128 2nd,E_1,Accepted,Medium,PROD636,In Progress
1-715674227,Completed-Closed,Dieter,2012-05-11 18:33:56.000,Variant 1,1,Org line C,Belgium,be,G128 2nd,E_1,Completed,Medium,PROD636,Closed
1-715703591,Accepted-In Progress,Mariusz,2012-04-10 22:30:58.000,Variant 1,1,Org line C,POLAND,be,G128 2nd,E_1,Accepted,Medium,PROD636,In Progress
1-715703591,Completed-Closed,Mariusz,2012-04-13 17:58:58.000,Variant 1,1,Org line C,POLAND,be,G128 2nd,E_1,Completed,Medium,PROD636,Closed
1-716154984,Queued-Awaiting Assignment,Rakesh,2012-04-11 16:08:08.000,Variant 5,5,Org line C,Sweden,in,G288 2nd,E_10,Queued,High,PROD791,Awaiting Assignment
1-716154984,Accepted-In Progress,Tarun,2012-04-11 16:10:27.000,Variant 5,5,Org line C,Sweden,in,G288 2nd,E_10,Accepted,High,PROD791,In Progress
1-716154984,Completed-Closed,Tarun,2012-04-24 16:37:44.000,Variant 5,5,Org line C,Sweden,in,G288 2nd,E_10,Completed,High,PROD791,Closed
1-717713590,Accepted-In Progress,Anders,2012-04-13 21:32:00.000,Variant 3,3,Org line C,Sweden,se,S20 2nd,E_6,Accepted,Medium,PROD634,In Progress
1-717713590,Accepted-In Progress,Anders,2012-05-21 20:07:20.000,Variant 3,3,Org line C,Sweden,se,S20 2nd,E_6,Accepted,Medium,PROD634,In Progress
1-717713590,Completed-Closed,Anders,2012-05-21 20:07:30.000,Variant 3,3,Org line C,Sweden,se,S20 2nd,E_6,Completed,Medium,PROD634,Closed
1-717801169,Accepted-In Progress,Ewa,2012-04-13 20:00:07.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD97,In Progress
1-717801169,Completed-Closed,Ewa,2012-04-13 20:02:34.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD97,Closed
1-717838591,Accepted-In Progress,Mariusz,2012-04-13 19:49:48.000,Variant 1,1,Org line A2,POLAND,pl,G217 3rd,A2_2,Accepted,Medium,PROD796,In Progress
1-717838591,Completed-Closed,Mariusz,2012-05-31 18:40:27.000,Variant 1,1,Org line A2,POLAND,pl,G217 3rd,A2_2,Completed,Medium,PROD796,Closed
1-717852570,Accepted-In Progress,Ewa,2012-04-13 23:41:31.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD96,In Progress
1-717852570,Completed-Closed,Ewa,2012-04-13 23:42:14.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD96,Closed
1-718031374,Accepted-In Progress,James,2012-04-13 23:39:26.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-718031374,Accepted-In Progress,James,2012-04-24 23:06:45.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Accepted,Medium,PROD158,In Progress
1-718031374,Completed-Closed,James,2012-04-24 23:06:59.000,Variant 3,3,Org line V11,United Kingdom,gb,V50 2nd,,Completed,Medium,PROD158,Closed
1-718056641,Queued-Awaiting Assignment,Robert,2012-04-14 01:50:12.000,Variant 44,44,Org line C,USA,us,N6 2nd,,Queued,High,PROD316,Awaiting Assignment
1-718056641,Accepted-Assigned,Christy,2012-04-14 04:39:17.000,Variant 44,44,Org line C,USA,us,N6 2nd,,Accepted,High,PROD316,Assigned
1-718056641,Completed-Closed,Christy,2012-05-12 05:30:27.000,Variant 44,44,Org line C,USA,us,N6 2nd,,Completed,High,PROD316,Closed
1-718132104,Accepted-In Progress,Murali,2012-04-14 01:28:57.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Accepted,Medium,PROD209,In Progress
1-718132104,Completed-Closed,Murali,2012-04-19 20:28:02.000,Variant 1,1,Org line B,INDIA,in,G238 2nd,E_10,Completed,Medium,PROD209,Closed
1-718958603,Accepted-In Progress,Florent,2012-04-16 19:45:04.000,Variant 1,1,Org line C,France,fr,V43 3rd,C_5,Accepted,Major,PROD609,In Progress
