Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,org:group,resource country,organization country,organization involved,org:role,concept:name,impact,product,lifecycle:transition
1-697987547,Accepted-In Progress,Andreas,2012-03-20 21:59:34.000,Variant 300,300,Org line V2,Sweden,se,T2 2nd,,Accepted,Low,PROD367,In Progress
1-697987547,Queued-Awaiting Assignment,Anna,2012-03-20 22:00:03.000,Variant 300,300,Org line V2,Sweden,se,T4 2nd,,Queued,Low,PROD367,Awaiting Assignment
1-697987547,Accepted-In Progress,Andreas,2012-03-20 22:00:24.000,Variant 300,300,Org line V2,Sweden,se,T2 2nd,,Accepted,Low,PROD367,In Progress
1-697987547,Queued-Awaiting Assignment,Anna,2012-03-20 22:01:16.000,Variant 300,300,Org line V2,Sweden,se,T4 2nd,,Queued,Low,PROD367,Awaiting Assignment
1-697987547,Accepted-In Progress,Andreas,2012-03-20 22:01:30.000,Variant 300,300,Org line V2,Sweden,se,T2 2nd,,Accepted,Low,PROD367,In Progress
1-697987547,Accepted-In Progress,Andreas,2012-03-20 22:02:00.000,Variant 300,300,Org line V2,Sweden,se,T4 2nd,,Accepted,Low,PROD367,In Progress
1-697987547,Completed-Closed,Andreas,2012-05-16 22:47:58.000,Variant 300,300,Org line V2,Sweden,se,T4 2nd,,Completed,Low,PROD367,Closed
1-698044001,Accepted-In Progress,Martin,2012-03-16 00:43:24.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Major,PROD802,In Progress
1-698044001,Queued-Awaiting Assignment,Martin,2012-03-16 00:47:08.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Queued,Major,PROD802,Awaiting Assignment
1-698044001,Accepted-In Progress,Michael,2012-03-16 01:13:05.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Major,PROD802,In Progress
1-698044001,Accepted-Assigned,Martin,2012-03-16 01:21:42.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Major,PROD802,Assigned
1-698044001,Accepted-In Progress,Martin,2012-04-10 22:22:27.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Major,PROD802,In Progress
1-698044001,Completed-Closed,Martin,2012-04-10 22:23:04.000,Variant 2,2,Org line C,Sweden,se,G273 3rd,C_6,Completed,Major,PROD802,Closed
1-698057087,Accepted-In Progress,Manoj,2012-03-16 01:22:30.000,Variant 1,1,Org line C,Sweden,in,G276 2nd,E_10,Accepted,Medium,PROD698,In Progress
1-698057087,Completed-Closed,Manoj,2012-03-16 01:25:20.000,Variant 1,1,Org line C,Sweden,in,G276 2nd,E_10,Completed,Medium,PROD698,Closed
1-698077265,Accepted-In Progress,Ewa,2012-03-16 03:04:01.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,High,PROD98,In Progress
1-698077265,Completed-Closed,Ewa,2012-03-16 03:07:07.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,High,PROD98,Closed
1-698103331,Accepted-In Progress,Lars,2012-03-16 05:51:59.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Accepted,Medium,PROD448,In Progress
1-698103331,Completed-Closed,Lars,2012-04-11 22:58:54.000,Variant 1,1,Org line G4,Sweden,se,S33 2nd,,Completed,Medium,PROD448,Closed
1-698216063,Accepted-In Progress,Gitt,2012-03-16 19:02:20.000,Variant 26,26,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Medium,PROD327,In Progress
1-698216063,Queued-Awaiting Assignment,Gitt,2012-03-16 19:04:29.000,Variant 26,26,Org line C,Sweden,se,G57 2nd,E_2,Queued,Medium,PROD327,Awaiting Assignment
1-698216063,Accepted-In Progress,Alexander,2012-03-20 20:16:47.000,Variant 26,26,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Medium,PROD327,In Progress
1-698216063,Accepted-Wait,Alexander,2012-03-21 19:11:37.000,Variant 26,26,Org line C,Sweden,se,G57 2nd,E_2,Accepted,Medium,PROD327,Wait
1-698216063,Accepted-In Progress,Hilde,2012-03-22 02:22:06.000,Variant 26,26,Org line C,Belgium,se,G57 2nd,E_2,Accepted,Medium,PROD327,In Progress
1-698216063,Completed-Closed,Hilde,2012-03-22 02:34:24.000,Variant 26,26,Org line C,Belgium,se,G57 2nd,E_2,Completed,Medium,PROD327,Closed
1-698267095,Accepted-In Progress,Tamara,2012-03-16 18:18:29.000,Variant 3,3,Org line C,Belgium,be,D2,A2_1,Accepted,Low,PROD235,In Progress
1-698267095,Accepted-Wait,Tamara,2012-03-16 18:19:23.000,Variant 3,3,Org line C,Belgium,be,D2,A2_1,Accepted,Low,PROD235,Wait
1-698267095,Completed-Closed,Tamara,2012-03-16 18:21:06.000,Variant 3,3,Org line C,Belgium,be,D2,A2_1,Completed,Low,PROD235,Closed
1-698293715,Accepted-In Progress,Per-Olof,2012-03-16 18:52:37.000,Variant 3,3,Org line C,Sweden,us,G67 2nd,E_3,Accepted,Medium,PROD151,In Progress
1-698293715,Accepted-Wait,Per-Olof,2012-03-16 18:55:02.000,Variant 3,3,Org line C,Sweden,us,G67 2nd,E_3,Accepted,Medium,PROD151,Wait
1-698293715,Completed-Closed,Per-Olof,2012-04-14 00:03:52.000,Variant 3,3,Org line C,Sweden,us,G67 2nd,E_3,Completed,Medium,PROD151,Closed
1-698346154,Accepted-In Progress,Mohsin,2012-03-16 19:19:14.000,Variant 3,3,Org line C,INDIA,in,G75,E_5,Accepted,Medium,PROD327,In Progress
1-698346154,Accepted-Wait,Mohsin,2012-03-16 19:23:10.000,Variant 3,3,Org line C,INDIA,in,G75,E_5,Accepted,Medium,PROD327,Wait
1-698346154,Completed-Closed,Mohsin,2012-03-16 22:26:17.000,Variant 3,3,Org line C,INDIA,in,G75,E_5,Completed,Medium,PROD327,Closed
1-698481972,Accepted-In Progress,Tomas,2012-03-16 23:42:32.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Accepted,Low,PROD449,In Progress
1-698481972,Completed-Closed,Tomas,2012-03-29 17:38:28.000,Variant 1,1,Org line V2,Sweden,se,T3 2nd,,Completed,Low,PROD449,Closed
1-698524631,Accepted-In Progress,Kymaria,2012-03-16 23:57:31.000,Variant 1,1,Org line C,USA,us,N22 2nd,V3_3,Accepted,Medium,PROD209,In Progress
1-698524631,Completed-Closed,Kymaria,2012-03-24 04:12:08.000,Variant 1,1,Org line C,USA,us,N22 2nd,V3_3,Completed,Medium,PROD209,Closed
1-698751834,Accepted-In Progress,Sreelesh,2012-03-18 01:17:28.000,Variant 7,7,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD793,In Progress
1-698751834,Accepted-Wait,Sreelesh,2012-03-18 02:03:29.000,Variant 7,7,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD793,Wait
1-698751834,Accepted-In Progress,Sreelesh,2012-04-26 01:17:14.000,Variant 7,7,Org line C,INDIA,in,G92,E_5,Accepted,Medium,PROD793,In Progress
1-698751834,Completed-Closed,Sreelesh,2012-04-26 19:26:05.000,Variant 7,7,Org line C,INDIA,in,G92,E_5,Completed,Medium,PROD793,Closed
1-698754281,Accepted-In Progress,Danish,2012-03-18 06:55:20.000,Variant 5,5,Org line C,Sweden,in,G209 2nd,E_10,Accepted,Major,PROD473,In Progress
1-698754281,Queued-Awaiting Assignment,Danish,2012-03-18 06:55:56.000,Variant 5,5,Org line C,Sweden,in,G209 2nd,E_10,Queued,Major,PROD473,Awaiting Assignment
1-698754281,Accepted-In Progress,Marek,2012-03-18 08:19:16.000,Variant 5,5,Org line C,Sweden,in,G186 2nd,E_8,Accepted,Major,PROD473,In Progress
1-698754281,Completed-Closed,Marek,2012-05-16 17:59:03.000,Variant 5,5,Org line C,Sweden,in,G186 2nd,E_8,Completed,Major,PROD473,Closed
1-698842669,Accepted-In Progress,Daniel,2012-03-18 19:23:42.000,Variant 301,301,Org line C,Sweden,se,G95 3rd,C_3,Accepted,Medium,PROD325,In Progress
1-698842669,Queued-Awaiting Assignment,Daniel,2012-03-18 19:42:50.000,Variant 301,301,Org line C,Sweden,se,G95 3rd,C_3,Queued,Medium,PROD325,Awaiting Assignment
1-698842669,Accepted-In Progress,Amar,2012-03-18 19:42:51.000,Variant 301,301,Org line C,INDIA,se,G211 3rd,C_3,Accepted,Medium,PROD325,In Progress
1-698842669,Accepted-In Progress,Amar,2012-03-18 19:44:01.000,Variant 301,301,Org line C,INDIA,se,G211 3rd,C_3,Accepted,Medium,PROD325,In Progress
1-698842669,Completed-Closed,Amar,2012-03-18 19:44:24.000,Variant 301,301,Org line C,INDIA,se,G211 3rd,C_3,Completed,Medium,PROD325,Closed
1-698842669,Accepted-In Progress,Amar,2012-03-18 19:44:54.000,Variant 301,301,Org line C,INDIA,se,G211 3rd,C_3,Accepted,Medium,PROD325,In Progress
1-698842669,Completed-Closed,Amar,2012-04-18 20:54:24.000,Variant 301,301,Org line C,INDIA,se,G211 3rd,C_3,Completed,Medium,PROD325,Closed
1-698998499,Accepted-In Progress,Rakesh,2012-03-19 18:57:01.000,Variant 302,302,Org line C,Sweden,se,G288 2nd,E_10,Accepted,Medium,PROD631,In Progress
1-698998499,Queued-Awaiting Assignment,Rakesh,2012-03-20 21:21:53.000,Variant 302,302,Org line C,Sweden,se,G288 2nd,E_10,Queued,Medium,PROD631,Awaiting Assignment
1-698998499,Accepted-In Progress,Sarvesh,2012-03-20 21:36:23.000,Variant 302,302,Org line C,Sweden,se,G288 2nd,E_10,Accepted,Medium,PROD631,In Progress
1-698998499,Queued-Awaiting Assignment,Praveen,2012-03-20 21:47:51.000,Variant 302,302,Org line C,Sweden,se,G271 2nd,E_10,Queued,Medium,PROD631,Awaiting Assignment
1-698998499,Accepted-In Progress,Neeraj,2012-03-20 21:49:33.000,Variant 302,302,Org line C,Sweden,se,G271 2nd,E_10,Accepted,Medium,PROD631,In Progress
1-698998499,Queued-Awaiting Assignment,Martin,2012-03-20 21:54:06.000,Variant 302,302,Org line C,Sweden,se,G273 3rd,C_6,Queued,Medium,PROD631,Awaiting Assignment
1-698998499,Accepted-In Progress,Martin,2012-03-20 22:05:50.000,Variant 302,302,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Medium,PROD631,In Progress
1-698998499,Accepted-Wait,Martin,2012-03-28 23:22:47.000,Variant 302,302,Org line C,Sweden,se,G273 3rd,C_6,Accepted,Medium,PROD631,Wait
1-698998499,Completed-Closed,Martin,2012-04-11 21:35:03.000,Variant 302,302,Org line C,Sweden,se,G273 3rd,C_6,Completed,Medium,PROD631,Closed
1-699010040,Accepted-In Progress,Christer,2012-03-19 18:52:37.000,Variant 1,1,Org line C,Sweden,se,G268 3rd,C_6,Accepted,Major,PROD805,In Progress
1-699010040,Completed-Closed,Christer,2012-05-23 18:25:42.000,Variant 1,1,Org line C,Sweden,se,G268 3rd,C_6,Completed,Major,PROD805,Closed
1-699103215,Accepted-In Progress,-,2012-03-19 20:45:44.000,Variant 303,303,Org line C,INDIA,in,G162 2nd,E_7,Accepted,Medium,PROD473,In Progress
1-699103215,Queued-Awaiting Assignment,-,2012-03-19 20:47:15.000,Variant 303,303,Org line C,INDIA,in,G162 2nd,E_7,Queued,Medium,PROD473,Awaiting Assignment
1-699103215,Accepted-In Progress,-,2012-03-19 21:08:10.000,Variant 303,303,Org line C,INDIA,in,G165 2nd,E_7,Accepted,Medium,PROD473,In Progress
1-699103215,Queued-Awaiting Assignment,Mahesh,2012-03-19 21:09:58.000,Variant 303,303,Org line C,INDIA,in,G186 2nd,E_8,Queued,Medium,PROD473,Awaiting Assignment
1-699103215,Accepted-In Progress,Radha,2012-03-29 21:41:00.000,Variant 303,303,Org line C,Sweden,in,G181 2nd,E_8,Accepted,Medium,PROD473,In Progress
1-699103215,Queued-Awaiting Assignment,-,2012-03-29 21:41:40.000,Variant 303,303,Org line C,INDIA,in,G162 2nd,E_7,Queued,Medium,PROD473,Awaiting Assignment
1-699103215,Accepted-In Progress,-,2012-03-30 18:10:45.000,Variant 303,303,Org line C,INDIA,in,G165 2nd,E_7,Accepted,Medium,PROD473,In Progress
1-699103215,Accepted-Assigned,Srinivasa,2012-03-30 18:15:35.000,Variant 303,303,Org line C,INDIA,in,G165 2nd,E_7,Accepted,Medium,PROD473,Assigned
1-699103215,Queued-Awaiting Assignment,Mahesh,2012-04-02 18:25:22.000,Variant 303,303,Org line C,INDIA,in,G186 2nd,E_8,Queued,Medium,PROD473,Awaiting Assignment
1-699103215,Accepted-In Progress,Radha,2012-04-04 22:45:04.000,Variant 303,303,Org line C,Sweden,in,G181 2nd,E_8,Accepted,Medium,PROD473,In Progress
1-699103215,Queued-Awaiting Assignment,Stefan,2012-04-04 22:45:56.000,Variant 303,303,Org line C,Sweden,in,G163 3rd,,Queued,Medium,PROD473,Awaiting Assignment
1-699103215,Accepted-In Progress,Stefan,2012-04-06 01:16:00.000,Variant 303,303,Org line C,Sweden,in,G157 2nd,E_7,Accepted,Medium,PROD473,In Progress
1-699103215,Accepted-In Progress,Stefan,2012-04-06 01:16:11.000,Variant 303,303,Org line C,Sweden,in,G157 2nd,E_7,Accepted,Medium,PROD473,In Progress
1-699103215,Completed-Closed,Stefan,2012-04-06 01:17:48.000,Variant 303,303,Org line C,Sweden,in,G157 2nd,E_7,Completed,Medium,PROD473,Closed
1-699140595,Accepted-In Progress,Sam,2012-03-19 22:25:17.000,Variant 3,3,Org line C,Sweden,se,G138 2nd,E_10,Accepted,Medium,PROD276,In Progress
1-699140595,Accepted-Wait,Sam,2012-03-19 22:28:49.000,Variant 3,3,Org line C,Sweden,se,G138 2nd,E_10,Accepted,Medium,PROD276,Wait
1-699140595,Completed-Closed,Sam,2012-03-22 22:32:23.000,Variant 3,3,Org line C,Sweden,se,G138 2nd,E_10,Completed,Medium,PROD276,Closed
1-699140847,Accepted-In Progress,Sam,2012-03-19 22:56:39.000,Variant 1,1,Org line C,Sweden,se,G138 2nd,E_10,Accepted,Medium,PROD802,In Progress
1-699140847,Completed-Closed,Sam,2012-03-19 23:03:56.000,Variant 1,1,Org line C,Sweden,se,G138 2nd,E_10,Completed,Medium,PROD802,Closed
1-699345697,Accepted-In Progress,Matias,2012-03-20 02:14:57.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Accepted,Medium,PROD527,In Progress
1-699345697,Completed-Closed,Matias,2012-03-22 20:56:33.000,Variant 1,1,Org line G4,Sweden,se,S29 2nd,,Completed,Medium,PROD527,Closed
1-699370863,Accepted-In Progress,Adriano,2012-03-20 05:09:17.000,Variant 1,1,Org line C,Brazil,in,G93 2nd,E_4,Accepted,Low,PROD279,In Progress
1-699370863,Completed-Closed,Adriano,2012-03-29 02:56:13.000,Variant 1,1,Org line C,Brazil,in,G93 2nd,E_4,Completed,Low,PROD279,Closed
1-699397256,Queued-Awaiting Assignment,Christofer,2012-03-20 04:04:16.000,Variant 8,8,Org line A2,Sweden,se,M19 2nd,A2_1,Queued,High,PROD700,Awaiting Assignment
1-699397256,Accepted-In Progress,Christofer,2012-05-03 23:43:37.000,Variant 8,8,Org line A2,Sweden,se,M19 2nd,A2_1,Accepted,High,PROD700,In Progress
1-699397256,Completed-Closed,Christofer,2012-05-04 00:27:34.000,Variant 8,8,Org line A2,Sweden,se,M19 2nd,A2_1,Completed,High,PROD700,Closed
1-699661601,Accepted-In Progress,Anders,2012-03-20 20:24:40.000,Variant 304,304,Org line A2,Sweden,in,M22 2nd,A2_1,Accepted,Medium,PROD327,In Progress
1-699661601,Accepted-Wait,Anders,2012-03-20 21:39:12.000,Variant 304,304,Org line A2,Sweden,in,M22 2nd,A2_1,Accepted,Medium,PROD327,Wait
1-699661601,Queued-Awaiting Assignment,Anders,2012-03-29 19:52:15.000,Variant 304,304,Org line A2,Sweden,in,M22 2nd,A2_1,Queued,Medium,PROD327,Awaiting Assignment
1-699661601,Accepted-In Progress,Rafal,2012-03-30 00:17:46.000,Variant 304,304,Org line A2,POLAND,in,M22 2nd,A2_1,Accepted,Medium,PROD327,In Progress
1-699661601,Accepted-In Progress,Krzysztof,2012-03-30 18:23:09.000,Variant 304,304,Org line A2,POLAND,in,M22 2nd,A2_1,Accepted,Medium,PROD327,In Progress
1-699661601,Queued-Awaiting Assignment,Mohsin,2012-03-30 18:25:19.000,Variant 304,304,Org line C,INDIA,in,G75,E_5,Queued,Medium,PROD327,Awaiting Assignment
1-699661601,Accepted-In Progress,Mohsin,2012-04-02 17:41:03.000,Variant 304,304,Org line C,INDIA,in,G75,E_5,Accepted,Medium,PROD327,In Progress
1-699661601,Completed-Closed,Mohsin,2012-04-02 17:42:02.000,Variant 304,304,Org line C,INDIA,in,G75,E_5,Completed,Medium,PROD327,Closed
1-699690829,Accepted-In Progress,Cyril,2012-03-20 21:08:05.000,Variant 5,5,Org line C,France,fr,W12 2nd,E_6,Accepted,High,PROD190,In Progress
1-699690829,Queued-Awaiting Assignment,Cyril,2012-03-20 21:09:46.000,Variant 5,5,Org line C,France,fr,W12 2nd,E_6,Queued,High,PROD190,Awaiting Assignment
1-699690829,Accepted-In Progress,Cyril,2012-04-11 22:36:12.000,Variant 5,5,Org line C,France,fr,W12 2nd,E_6,Accepted,High,PROD190,In Progress
1-699690829,Completed-Closed,Cyril,2012-04-11 22:40:45.000,Variant 5,5,Org line C,France,fr,W12 2nd,E_6,Completed,High,PROD190,Closed
1-699737259,Accepted-In Progress,Nicky,2012-03-20 22:32:25.000,Variant 1,1,Org line C,Sweden,se,G140 2nd,E_10,Accepted,Medium,PROD664,In Progress
1-699737259,Completed-Closed,Nicky,2012-05-23 22:17:27.000,Variant 1,1,Org line C,Sweden,se,G140 2nd,E_10,Completed,Medium,PROD664,Closed
1-700362905,Accepted-In Progress,Mikael,2012-03-21 20:36:24.000,Variant 1,1,Org line C,Sweden,se,G278 3rd,C_6,Accepted,Major,PROD802,In Progress
1-700362905,Completed-Closed,Mikael,2012-03-24 02:51:13.000,Variant 1,1,Org line C,Sweden,se,G278 3rd,C_6,Completed,Major,PROD802,Closed
1-700498223,Accepted-In Progress,Akanksha,2012-03-22 00:05:02.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Accepted,Medium,PROD424,In Progress
1-700498223,Queued-Awaiting Assignment,Akanksha,2012-03-22 00:30:56.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-In Progress,Akanksha,2012-03-30 20:19:24.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Accepted,Medium,PROD424,In Progress
1-700498223,Accepted-Assigned,Anil,2012-03-30 20:30:48.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Accepted,Medium,PROD424,Assigned
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012-03-30 20:36:50.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-In Progress,Rijin,2012-03-30 20:40:35.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress
1-700498223,Queued-Awaiting Assignment,Akanksha,2012-04-03 17:36:39.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-Assigned,Anil,2012-04-12 16:49:39.000,Variant 305,305,Org line A2,Sweden,in,G40,A2_2,Accepted,Medium,PROD424,Assigned
1-700498223,Queued-Awaiting Assignment,Linda,2012-04-12 16:54:34.000,Variant 305,305,Org line A2,Sweden,in,G39 3rd,A2_2,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-In Progress,Linda,2012-04-13 16:52:17.000,Variant 305,305,Org line A2,Sweden,in,G39 3rd,A2_2,Accepted,Medium,PROD424,In Progress
1-700498223,Accepted-Assigned,Mikael,2012-04-13 16:53:09.000,Variant 305,305,Org line A2,Sweden,in,G39 3rd,A2_2,Accepted,Medium,PROD424,Assigned
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012-04-17 01:00:31.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-In Progress,Rijin,2012-04-17 01:16:31.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress
1-700498223,Accepted-In Progress,Mikael,2012-04-20 16:31:18.000,Variant 305,305,Org line A2,Sweden,in,G39 3rd,A2_2,Accepted,Medium,PROD424,In Progress
1-700498223,Queued-Awaiting Assignment,Srinivasan,2012-04-20 16:33:26.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Queued,Medium,PROD424,Awaiting Assignment
1-700498223,Accepted-In Progress,Rijin,2012-04-20 17:30:46.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress
1-700498223,Accepted-Wait,Rijin,2012-04-20 18:35:03.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,Wait
1-700498223,Accepted-In Progress,Rijin,2012-04-25 23:08:30.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress
1-700498223,Completed-Closed,Rijin,2012-04-25 23:24:28.000,Variant 305,305,Org line B,INDIA,in,G230 2nd,E_10,Completed,Medium,PROD424,Closed
1-700566882,Accepted-In Progress,Fredrik,2012-03-22 01:42:40.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD793,In Progress
1-700566882,Accepted-Assigned,Fredrik,2012-03-22 01:43:20.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD793,Assigned
1-700566882,Accepted-In Progress,Fredrik,2012-03-30 00:04:18.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD793,In Progress
1-700566882,Completed-Closed,Fredrik,2012-03-30 00:04:44.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Completed,Major,PROD793,Closed
1-700566882,Accepted-In Progress,Fredrik,2012-03-30 20:13:09.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD793,In Progress
1-700566882,Completed-Closed,Fredrik,2012-04-21 00:26:16.000,Variant 306,306,Org line C,Sweden,us,G88 2nd,E_4,Completed,Major,PROD793,Closed
1-700746442,Accepted-In Progress,Per-Erik,2012-03-22 13:39:04.000,Variant 5,5,Org line C,Sweden,se,G294 2nd,E_1,Accepted,High,PROD790,In Progress
1-700746442,Queued-Awaiting Assignment,Per-Erik,2012-03-22 13:39:52.000,Variant 5,5,Org line C,Sweden,se,G294 2nd,E_1,Queued,High,PROD790,Awaiting Assignment
1-700746442,Accepted-In Progress,Patrik,2012-03-23 01:46:08.000,Variant 5,5,Org line A2,Sweden,se,N19 2nd,A2_1,Accepted,High,PROD790,In Progress
1-700746442,Completed-Closed,Patrik,2012-03-23 01:47:20.000,Variant 5,5,Org line A2,Sweden,se,N19 2nd,A2_1,Completed,High,PROD790,Closed
1-700842031,Accepted-In Progress,William,2012-03-22 17:22:52.000,Variant 307,307,Org line C,USA,us,G13 2nd,E_1,Accepted,High,PROD398,In Progress
1-700842031,Queued-Awaiting Assignment,William,2012-03-22 17:23:55.000,Variant 307,307,Org line C,USA,us,G13 2nd,E_1,Queued,High,PROD398,Awaiting Assignment
1-700842031,Accepted-In Progress,Karel,2012-03-24 00:59:39.000,Variant 307,307,Org line C,Belgium,us,G13 2nd,E_1,Accepted,High,PROD398,In Progress
1-700842031,Accepted-Wait,Karel,2012-03-24 01:19:23.000,Variant 307,307,Org line C,Belgium,us,G13 2nd,E_1,Accepted,High,PROD398,Wait
1-700842031,Accepted-In Progress,Karel,2012-03-24 01:29:09.000,Variant 307,307,Org line C,Belgium,us,G13 2nd,E_1,Accepted,High,PROD398,In Progress
1-700842031,Accepted-Wait,Karel,2012-03-30 18:02:53.000,Variant 307,307,Org line C,Belgium,us,G13 2nd,E_1,Accepted,High,PROD398,Wait
1-700842031,Completed-Closed,Karel,2012-05-25 17:14:22.000,Variant 307,307,Org line C,Belgium,us,G13 2nd,E_1,Completed,High,PROD398,Closed
1-700896142,Accepted-In Progress,Marlene,2012-03-22 18:54:45.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Accepted,Medium,PROD78,In Progress
1-700896142,Completed-Closed,Marlene,2012-04-26 17:30:17.000,Variant 1,1,Org line G4,Sweden,se,M18 2nd,,Completed,Medium,PROD78,Closed
1-701042928,Accepted-In Progress,Ulf,2012-03-22 22:08:52.000,Variant 1,1,Org line C,Sweden,se,G101 2nd,V3_3,Accepted,Major,PROD221,In Progress
1-701042928,Completed-Closed,Ulf,2012-04-15 21:28:11.000,Variant 1,1,Org line C,Sweden,se,G101 2nd,V3_3,Completed,Major,PROD221,Closed
1-701429911,Accepted-In Progress,Krzysztof,2012-03-23 13:32:26.000,Variant 17,17,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD756,In Progress
1-701429911,Accepted-Assigned,Krzysztof,2012-03-23 13:35:55.000,Variant 17,17,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD756,Assigned
1-701429911,Accepted-In Progress,Krzysztof,2012-03-26 22:08:36.000,Variant 17,17,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD756,In Progress
1-701429911,Accepted-Wait,Krzysztof,2012-03-28 20:53:39.000,Variant 17,17,Org line A2,POLAND,pl,W16 3rd,A2_1,Accepted,Medium,PROD756,Wait
1-701429911,Completed-Closed,Krzysztof,2012-04-10 17:20:05.000,Variant 17,17,Org line A2,POLAND,pl,W16 3rd,A2_1,Completed,Medium,PROD756,Closed
1-701525462,Accepted-In Progress,Komaraiah,2012-03-23 19:43:26.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Accepted,Major,PROD219,In Progress
1-701525462,Completed-Closed,Komaraiah,2012-03-23 19:46:35.000,Variant 1,1,Org line C,Sweden,us,G88 2nd,E_4,Completed,Major,PROD219,Closed
1-701555158,Accepted-In Progress,Ewa,2012-03-23 20:24:47.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD97,In Progress
1-701555158,Completed-Closed,Ewa,2012-03-23 20:25:52.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD97,Closed
1-701702621,Accepted-Wait,Claes,2012-03-24 00:36:57.000,Variant 15,15,Org line C,Sweden,se,N12 2nd,E_9,Accepted,Low,PROD479,Wait
1-701702621,Completed-Closed,Claes,2012-03-26 20:02:52.000,Variant 15,15,Org line C,Sweden,se,N12 2nd,E_9,Completed,Low,PROD479,Closed
1-701990311,Accepted-In Progress,Ewa,2012-03-24 22:13:13.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Accepted,Medium,PROD96,In Progress
1-701990311,Completed-Closed,Ewa,2012-03-24 22:14:09.000,Variant 1,1,Org line G3,POLAND,us,G199 3rd,,Completed,Medium,PROD96,Closed
1-702103380,Accepted-In Progress,Jon,2012-03-26 13:09:33.000,Variant 4,4,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Low,PROD715,In Progress
1-702103380,Accepted-In Progress,Jon,2012-03-26 13:15:45.000,Variant 4,4,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Low,PROD715,In Progress
1-702103380,Completed-Closed,Jon,2012-03-26 13:15:53.000,Variant 4,4,Org line C,Sweden,be,G213 2nd,E_1,Completed,Low,PROD715,Closed
1-702103398,Accepted-In Progress,Jon,2012-03-26 13:13:36.000,Variant 1,1,Org line C,Sweden,be,G213 2nd,E_1,Accepted,Major,PROD715,In Progress
